"GovTrustID","YR","Lib_Dem_Lean_Dem","Cons_Mod_Dem_Lean_Dem","Mod_Lib_Rep_Lean_Rep","Cons_Rep_Lean_Rep","Dem_Lean_Dem","Rep_Lean_Rep","Hispanic","Black","White","Asian"
1,2022,26,32,13,7,29,9,29,24,16,37
2,2021,31,40,16,5,36,9,36,37,18,29
3,2020,8,16,31,27,12,28,28,15,18,27
4,2020,8,16,31,27,12,28,29,27,26,
5,2020,8,16,31,27,18,36,28,15,18,27
6,2020,8,16,31,27,18,36,29,27,26,
7,2020,12,22,37,37,12,28,28,15,18,27
8,2020,12,22,37,37,12,28,29,27,26,
9,2020,12,22,37,37,18,36,28,15,18,27
10,2020,12,22,37,37,18,36,29,27,26,
11,2019,13,15,21,20,14,21,28,9,17,
12,2017,15,16,26,20,15,22,23,15,17,
13,2017,15,16,26,20,15,22,24,13,20,
14,2017,15,16,26,20,15,28,23,15,17,
15,2017,15,16,26,20,15,28,24,13,20,
16,2017,15,16,32,26,15,22,23,15,17,
17,2017,15,16,32,26,15,22,24,13,20,
18,2017,15,16,32,26,15,28,23,15,17,
19,2017,15,16,32,26,15,28,24,13,20,
20,2015,28,25,14,9,26,11,28,23,15,
21,2014,19,16,15,7,17,11,,,9,
22,2014,19,16,15,7,17,11,33,26,22,
23,2014,19,16,15,7,32,16,,,9,
24,2014,19,16,15,7,32,16,33,26,22,
25,2014,31,33,21,13,17,11,,,9,
26,2014,31,33,21,13,17,11,33,26,22,
27,2014,31,33,21,13,32,16,,,9,
28,2014,31,33,21,13,32,16,33,26,22,
29,2013,38,25,13,5,31,8,,,12,
30,2013,38,25,13,5,31,8,21,24,17,
31,2013,38,25,13,5,31,8,,,15,
32,2013,38,25,13,5,31,8,,39,15,
33,2013,38,25,13,5,31,8,44,38,20,
34,2013,38,25,13,5,27,10,,,12,
35,2013,38,25,13,5,27,10,21,24,17,
36,2013,38,25,13,5,27,10,,,15,
37,2013,38,25,13,5,27,10,,39,15,
38,2013,38,25,13,5,27,10,44,38,20,
39,2013,38,25,13,5,30,8,,,12,
40,2013,38,25,13,5,30,8,21,24,17,
41,2013,38,25,13,5,30,8,,,15,
42,2013,38,25,13,5,30,8,,39,15,
43,2013,38,25,13,5,30,8,44,38,20,
44,2013,38,25,13,5,34,8,,,12,
45,2013,38,25,13,5,34,8,21,24,17,
46,2013,38,25,13,5,34,8,,,15,
47,2013,38,25,13,5,34,8,,39,15,
48,2013,38,25,13,5,34,8,44,38,20,
49,2013,38,25,13,5,37,15,,,12,
50,2013,38,25,13,5,37,15,21,24,17,
51,2013,38,25,13,5,37,15,,,15,
52,2013,38,25,13,5,37,15,,39,15,
53,2013,38,25,13,5,37,15,44,38,20,
54,2013,25,27,16,7,31,8,,,12,
55,2013,25,27,16,7,31,8,21,24,17,
56,2013,25,27,16,7,31,8,,,15,
57,2013,25,27,16,7,31,8,,39,15,
58,2013,25,27,16,7,31,8,44,38,20,
59,2013,25,27,16,7,27,10,,,12,
60,2013,25,27,16,7,27,10,21,24,17,
61,2013,25,27,16,7,27,10,,,15,
62,2013,25,27,16,7,27,10,,39,15,
63,2013,25,27,16,7,27,10,44,38,20,
64,2013,25,27,16,7,30,8,,,12,
65,2013,25,27,16,7,30,8,21,24,17,
66,2013,25,27,16,7,30,8,,,15,
67,2013,25,27,16,7,30,8,,39,15,
68,2013,25,27,16,7,30,8,44,38,20,
69,2013,25,27,16,7,34,8,,,12,
70,2013,25,27,16,7,34,8,21,24,17,
71,2013,25,27,16,7,34,8,,,15,
72,2013,25,27,16,7,34,8,,39,15,
73,2013,25,27,16,7,34,8,44,38,20,
74,2013,25,27,16,7,37,15,,,12,
75,2013,25,27,16,7,37,15,21,24,17,
76,2013,25,27,16,7,37,15,,,15,
77,2013,25,27,16,7,37,15,,39,15,
78,2013,25,27,16,7,37,15,44,38,20,
79,2013,30,30,16,4,31,8,,,12,
80,2013,30,30,16,4,31,8,21,24,17,
81,2013,30,30,16,4,31,8,,,15,
82,2013,30,30,16,4,31,8,,39,15,
83,2013,30,30,16,4,31,8,44,38,20,
84,2013,30,30,16,4,27,10,,,12,
85,2013,30,30,16,4,27,10,21,24,17,
86,2013,30,30,16,4,27,10,,,15,
87,2013,30,30,16,4,27,10,,39,15,
88,2013,30,30,16,4,27,10,44,38,20,
89,2013,30,30,16,4,30,8,,,12,
90,2013,30,30,16,4,30,8,21,24,17,
91,2013,30,30,16,4,30,8,,,15,
92,2013,30,30,16,4,30,8,,39,15,
93,2013,30,30,16,4,30,8,44,38,20,
94,2013,30,30,16,4,34,8,,,12,
95,2013,30,30,16,4,34,8,21,24,17,
96,2013,30,30,16,4,34,8,,,15,
97,2013,30,30,16,4,34,8,,39,15,
98,2013,30,30,16,4,34,8,44,38,20,
99,2013,30,30,16,4,37,15,,,12,
100,2013,30,30,16,4,37,15,21,24,17,
101,2013,30,30,16,4,37,15,,,15,
102,2013,30,30,16,4,37,15,,39,15,
103,2013,30,30,16,4,37,15,44,38,20,
104,2013,35,34,9,7,31,8,,,12,
105,2013,35,34,9,7,31,8,21,24,17,
106,2013,35,34,9,7,31,8,,,15,
107,2013,35,34,9,7,31,8,,39,15,
108,2013,35,34,9,7,31,8,44,38,20,
109,2013,35,34,9,7,27,10,,,12,
110,2013,35,34,9,7,27,10,21,24,17,
111,2013,35,34,9,7,27,10,,,15,
112,2013,35,34,9,7,27,10,,39,15,
113,2013,35,34,9,7,27,10,44,38,20,
114,2013,35,34,9,7,30,8,,,12,
115,2013,35,34,9,7,30,8,21,24,17,
116,2013,35,34,9,7,30,8,,,15,
117,2013,35,34,9,7,30,8,,39,15,
118,2013,35,34,9,7,30,8,44,38,20,
119,2013,35,34,9,7,34,8,,,12,
120,2013,35,34,9,7,34,8,21,24,17,
121,2013,35,34,9,7,34,8,,,15,
122,2013,35,34,9,7,34,8,,39,15,
123,2013,35,34,9,7,34,8,44,38,20,
124,2013,35,34,9,7,37,15,,,12,
125,2013,35,34,9,7,37,15,21,24,17,
126,2013,35,34,9,7,37,15,,,15,
127,2013,35,34,9,7,37,15,,39,15,
128,2013,35,34,9,7,37,15,44,38,20,
129,2013,34,37,17,14,31,8,,,12,
130,2013,34,37,17,14,31,8,21,24,17,
131,2013,34,37,17,14,31,8,,,15,
132,2013,34,37,17,14,31,8,,39,15,
133,2013,34,37,17,14,31,8,44,38,20,
134,2013,34,37,17,14,27,10,,,12,
135,2013,34,37,17,14,27,10,21,24,17,
136,2013,34,37,17,14,27,10,,,15,
137,2013,34,37,17,14,27,10,,39,15,
138,2013,34,37,17,14,27,10,44,38,20,
139,2013,34,37,17,14,30,8,,,12,
140,2013,34,37,17,14,30,8,21,24,17,
141,2013,34,37,17,14,30,8,,,15,
142,2013,34,37,17,14,30,8,,39,15,
143,2013,34,37,17,14,30,8,44,38,20,
144,2013,34,37,17,14,34,8,,,12,
145,2013,34,37,17,14,34,8,21,24,17,
146,2013,34,37,17,14,34,8,,,15,
147,2013,34,37,17,14,34,8,,39,15,
148,2013,34,37,17,14,34,8,44,38,20,
149,2013,34,37,17,14,37,15,,,12,
150,2013,34,37,17,14,37,15,21,24,17,
151,2013,34,37,17,14,37,15,,,15,
152,2013,34,37,17,14,37,15,,39,15,
153,2013,34,37,17,14,37,15,44,38,20,
154,2012,26,32,18,15,29,16,38,38,16,
155,2011,9,13,11,7,13,8,15,15,8,
156,2011,9,13,11,7,13,8,29,25,17,
157,2011,9,13,11,7,13,8,,,10,
158,2011,9,13,11,7,13,8,28,35,15,
159,2011,9,13,11,7,13,8,28,25,30,
160,2011,9,13,11,7,27,12,15,15,8,
161,2011,9,13,11,7,27,12,29,25,17,
162,2011,9,13,11,7,27,12,,,10,
163,2011,9,13,11,7,27,12,28,35,15,
164,2011,9,13,11,7,27,12,28,25,30,
165,2011,9,13,11,7,20,11,15,15,8,
166,2011,9,13,11,7,20,11,29,25,17,
167,2011,9,13,11,7,20,11,,,10,
168,2011,9,13,11,7,20,11,28,35,15,
169,2011,9,13,11,7,20,11,28,25,30,
170,2011,9,13,11,7,25,13,15,15,8,
171,2011,9,13,11,7,25,13,29,25,17,
172,2011,9,13,11,7,25,13,,,10,
173,2011,9,13,11,7,25,13,28,35,15,
174,2011,9,13,11,7,25,13,28,25,30,
175,2011,9,13,11,7,34,24,15,15,8,
176,2011,9,13,11,7,34,24,29,25,17,
177,2011,9,13,11,7,34,24,,,10,
178,2011,9,13,11,7,34,24,28,35,15,
179,2011,9,13,11,7,34,24,28,25,30,
180,2011,30,25,14,9,13,8,15,15,8,
181,2011,30,25,14,9,13,8,29,25,17,
182,2011,30,25,14,9,13,8,,,10,
183,2011,30,25,14,9,13,8,28,35,15,
184,2011,30,25,14,9,13,8,28,25,30,
185,2011,30,25,14,9,27,12,15,15,8,
186,2011,30,25,14,9,27,12,29,25,17,
187,2011,30,25,14,9,27,12,,,10,
188,2011,30,25,14,9,27,12,28,35,15,
189,2011,30,25,14,9,27,12,28,25,30,
190,2011,30,25,14,9,20,11,15,15,8,
191,2011,30,25,14,9,20,11,29,25,17,
192,2011,30,25,14,9,20,11,,,10,
193,2011,30,25,14,9,20,11,28,35,15,
194,2011,30,25,14,9,20,11,28,25,30,
195,2011,30,25,14,9,25,13,15,15,8,
196,2011,30,25,14,9,25,13,29,25,17,
197,2011,30,25,14,9,25,13,,,10,
198,2011,30,25,14,9,25,13,28,35,15,
199,2011,30,25,14,9,25,13,28,25,30,
200,2011,30,25,14,9,34,24,15,15,8,
201,2011,30,25,14,9,34,24,29,25,17,
202,2011,30,25,14,9,34,24,,,10,
203,2011,30,25,14,9,34,24,28,35,15,
204,2011,30,25,14,9,34,24,28,25,30,
205,2011,30,16,11,11,13,8,15,15,8,
206,2011,30,16,11,11,13,8,29,25,17,
207,2011,30,16,11,11,13,8,,,10,
208,2011,30,16,11,11,13,8,28,35,15,
209,2011,30,16,11,11,13,8,28,25,30,
210,2011,30,16,11,11,27,12,15,15,8,
211,2011,30,16,11,11,27,12,29,25,17,
212,2011,30,16,11,11,27,12,,,10,
213,2011,30,16,11,11,27,12,28,35,15,
214,2011,30,16,11,11,27,12,28,25,30,
215,2011,30,16,11,11,20,11,15,15,8,
216,2011,30,16,11,11,20,11,29,25,17,
217,2011,30,16,11,11,20,11,,,10,
218,2011,30,16,11,11,20,11,28,35,15,
219,2011,30,16,11,11,20,11,28,25,30,
220,2011,30,16,11,11,25,13,15,15,8,
221,2011,30,16,11,11,25,13,29,25,17,
222,2011,30,16,11,11,25,13,,,10,
223,2011,30,16,11,11,25,13,28,35,15,
224,2011,30,16,11,11,25,13,28,25,30,
225,2011,30,16,11,11,34,24,15,15,8,
226,2011,30,16,11,11,34,24,29,25,17,
227,2011,30,16,11,11,34,24,,,10,
228,2011,30,16,11,11,34,24,28,35,15,
229,2011,30,16,11,11,34,24,28,25,30,
230,2011,26,24,18,10,13,8,15,15,8,
231,2011,26,24,18,10,13,8,29,25,17,
232,2011,26,24,18,10,13,8,,,10,
233,2011,26,24,18,10,13,8,28,35,15,
234,2011,26,24,18,10,13,8,28,25,30,
235,2011,26,24,18,10,27,12,15,15,8,
236,2011,26,24,18,10,27,12,29,25,17,
237,2011,26,24,18,10,27,12,,,10,
238,2011,26,24,18,10,27,12,28,35,15,
239,2011,26,24,18,10,27,12,28,25,30,
240,2011,26,24,18,10,20,11,15,15,8,
241,2011,26,24,18,10,20,11,29,25,17,
242,2011,26,24,18,10,20,11,,,10,
243,2011,26,24,18,10,20,11,28,35,15,
244,2011,26,24,18,10,20,11,28,25,30,
245,2011,26,24,18,10,25,13,15,15,8,
246,2011,26,24,18,10,25,13,29,25,17,
247,2011,26,24,18,10,25,13,,,10,
248,2011,26,24,18,10,25,13,28,35,15,
249,2011,26,24,18,10,25,13,28,25,30,
250,2011,26,24,18,10,34,24,15,15,8,
251,2011,26,24,18,10,34,24,29,25,17,
252,2011,26,24,18,10,34,24,,,10,
253,2011,26,24,18,10,34,24,28,35,15,
254,2011,26,24,18,10,34,24,28,25,30,
255,2011,36,33,32,18,13,8,15,15,8,
256,2011,36,33,32,18,13,8,29,25,17,
257,2011,36,33,32,18,13,8,,,10,
258,2011,36,33,32,18,13,8,28,35,15,
259,2011,36,33,32,18,13,8,28,25,30,
260,2011,36,33,32,18,27,12,15,15,8,
261,2011,36,33,32,18,27,12,29,25,17,
262,2011,36,33,32,18,27,12,,,10,
263,2011,36,33,32,18,27,12,28,35,15,
264,2011,36,33,32,18,27,12,28,25,30,
265,2011,36,33,32,18,20,11,15,15,8,
266,2011,36,33,32,18,20,11,29,25,17,
267,2011,36,33,32,18,20,11,,,10,
268,2011,36,33,32,18,20,11,28,35,15,
269,2011,36,33,32,18,20,11,28,25,30,
270,2011,36,33,32,18,25,13,15,15,8,
271,2011,36,33,32,18,25,13,29,25,17,
272,2011,36,33,32,18,25,13,,,10,
273,2011,36,33,32,18,25,13,28,35,15,
274,2011,36,33,32,18,25,13,28,25,30,
275,2011,36,33,32,18,34,24,15,15,8,
276,2011,36,33,32,18,34,24,29,25,17,
277,2011,36,33,32,18,34,24,,,10,
278,2011,36,33,32,18,34,24,28,35,15,
279,2011,36,33,32,18,34,24,28,25,30,
280,2010,37,35,12,4,36,7,,40,15,
281,2010,37,35,12,4,36,7,,,17,
282,2010,37,35,12,4,36,7,37,37,20,
283,2010,37,35,12,4,36,7,,,21,
284,2010,37,35,12,4,36,7,,,18,
285,2010,37,35,12,4,36,7,26,37,20,
286,2010,37,35,12,4,36,7,,,22,
287,2010,37,35,12,4,36,7,,,16,
288,2010,37,35,12,4,36,7,,,16,
289,2010,37,35,12,4,27,13,,40,15,
290,2010,37,35,12,4,27,13,,,17,
291,2010,37,35,12,4,27,13,37,37,20,
292,2010,37,35,12,4,27,13,,,21,
293,2010,37,35,12,4,27,13,,,18,
294,2010,37,35,12,4,27,13,26,37,20,
295,2010,37,35,12,4,27,13,,,22,
296,2010,37,35,12,4,27,13,,,16,
297,2010,37,35,12,4,27,13,,,16,
298,2010,37,35,12,4,35,13,,40,15,
299,2010,37,35,12,4,35,13,,,17,
300,2010,37,35,12,4,35,13,37,37,20,
301,2010,37,35,12,4,35,13,,,21,
302,2010,37,35,12,4,35,13,,,18,
303,2010,37,35,12,4,35,13,26,37,20,
304,2010,37,35,12,4,35,13,,,22,
305,2010,37,35,12,4,35,13,,,16,
306,2010,37,35,12,4,35,13,,,16,
307,2010,37,35,12,4,31,18,,40,15,
308,2010,37,35,12,4,31,18,,,17,
309,2010,37,35,12,4,31,18,37,37,20,
310,2010,37,35,12,4,31,18,,,21,
311,2010,37,35,12,4,31,18,,,18,
312,2010,37,35,12,4,31,18,26,37,20,
313,2010,37,35,12,4,31,18,,,22,
314,2010,37,35,12,4,31,18,,,16,
315,2010,37,35,12,4,31,18,,,16,
316,2010,37,35,12,4,27,14,,40,15,
317,2010,37,35,12,4,27,14,,,17,
318,2010,37,35,12,4,27,14,37,37,20,
319,2010,37,35,12,4,27,14,,,21,
320,2010,37,35,12,4,27,14,,,18,
321,2010,37,35,12,4,27,14,26,37,20,
322,2010,37,35,12,4,27,14,,,22,
323,2010,37,35,12,4,27,14,,,16,
324,2010,37,35,12,4,27,14,,,16,
325,2010,37,35,12,4,32,13,,40,15,
326,2010,37,35,12,4,32,13,,,17,
327,2010,37,35,12,4,32,13,37,37,20,
328,2010,37,35,12,4,32,13,,,21,
329,2010,37,35,12,4,32,13,,,18,
330,2010,37,35,12,4,32,13,26,37,20,
331,2010,37,35,12,4,32,13,,,22,
332,2010,37,35,12,4,32,13,,,16,
333,2010,37,35,12,4,32,13,,,16,
334,2010,37,35,12,4,34,18,,40,15,
335,2010,37,35,12,4,34,18,,,17,
336,2010,37,35,12,4,34,18,37,37,20,
337,2010,37,35,12,4,34,18,,,21,
338,2010,37,35,12,4,34,18,,,18,
339,2010,37,35,12,4,34,18,26,37,20,
340,2010,37,35,12,4,34,18,,,22,
341,2010,37,35,12,4,34,18,,,16,
342,2010,37,35,12,4,34,18,,,16,
343,2010,37,35,12,4,31,9,,40,15,
344,2010,37,35,12,4,31,9,,,17,
345,2010,37,35,12,4,31,9,37,37,20,
346,2010,37,35,12,4,31,9,,,21,
347,2010,37,35,12,4,31,9,,,18,
348,2010,37,35,12,4,31,9,26,37,20,
349,2010,37,35,12,4,31,9,,,22,
350,2010,37,35,12,4,31,9,,,16,
351,2010,37,35,12,4,31,9,,,16,
352,2010,37,35,12,4,23,16,,40,15,
353,2010,37,35,12,4,23,16,,,17,
354,2010,37,35,12,4,23,16,37,37,20,
355,2010,37,35,12,4,23,16,,,21,
356,2010,37,35,12,4,23,16,,,18,
357,2010,37,35,12,4,23,16,26,37,20,
358,2010,37,35,12,4,23,16,,,22,
359,2010,37,35,12,4,23,16,,,16,
360,2010,37,35,12,4,23,16,,,16,
361,2010,34,22,10,16,36,7,,40,15,
362,2010,34,22,10,16,36,7,,,17,
363,2010,34,22,10,16,36,7,37,37,20,
364,2010,34,22,10,16,36,7,,,21,
365,2010,34,22,10,16,36,7,,,18,
366,2010,34,22,10,16,36,7,26,37,20,
367,2010,34,22,10,16,36,7,,,22,
368,2010,34,22,10,16,36,7,,,16,
369,2010,34,22,10,16,36,7,,,16,
370,2010,34,22,10,16,27,13,,40,15,
371,2010,34,22,10,16,27,13,,,17,
372,2010,34,22,10,16,27,13,37,37,20,
373,2010,34,22,10,16,27,13,,,21,
374,2010,34,22,10,16,27,13,,,18,
375,2010,34,22,10,16,27,13,26,37,20,
376,2010,34,22,10,16,27,13,,,22,
377,2010,34,22,10,16,27,13,,,16,
378,2010,34,22,10,16,27,13,,,16,
379,2010,34,22,10,16,35,13,,40,15,
380,2010,34,22,10,16,35,13,,,17,
381,2010,34,22,10,16,35,13,37,37,20,
382,2010,34,22,10,16,35,13,,,21,
383,2010,34,22,10,16,35,13,,,18,
384,2010,34,22,10,16,35,13,26,37,20,
385,2010,34,22,10,16,35,13,,,22,
386,2010,34,22,10,16,35,13,,,16,
387,2010,34,22,10,16,35,13,,,16,
388,2010,34,22,10,16,31,18,,40,15,
389,2010,34,22,10,16,31,18,,,17,
390,2010,34,22,10,16,31,18,37,37,20,
391,2010,34,22,10,16,31,18,,,21,
392,2010,34,22,10,16,31,18,,,18,
393,2010,34,22,10,16,31,18,26,37,20,
394,2010,34,22,10,16,31,18,,,22,
395,2010,34,22,10,16,31,18,,,16,
396,2010,34,22,10,16,31,18,,,16,
397,2010,34,22,10,16,27,14,,40,15,
398,2010,34,22,10,16,27,14,,,17,
399,2010,34,22,10,16,27,14,37,37,20,
400,2010,34,22,10,16,27,14,,,21,
401,2010,34,22,10,16,27,14,,,18,
402,2010,34,22,10,16,27,14,26,37,20,
403,2010,34,22,10,16,27,14,,,22,
404,2010,34,22,10,16,27,14,,,16,
405,2010,34,22,10,16,27,14,,,16,
406,2010,34,22,10,16,32,13,,40,15,
407,2010,34,22,10,16,32,13,,,17,
408,2010,34,22,10,16,32,13,37,37,20,
409,2010,34,22,10,16,32,13,,,21,
410,2010,34,22,10,16,32,13,,,18,
411,2010,34,22,10,16,32,13,26,37,20,
412,2010,34,22,10,16,32,13,,,22,
413,2010,34,22,10,16,32,13,,,16,
414,2010,34,22,10,16,32,13,,,16,
415,2010,34,22,10,16,34,18,,40,15,
416,2010,34,22,10,16,34,18,,,17,
417,2010,34,22,10,16,34,18,37,37,20,
418,2010,34,22,10,16,34,18,,,21,
419,2010,34,22,10,16,34,18,,,18,
420,2010,34,22,10,16,34,18,26,37,20,
421,2010,34,22,10,16,34,18,,,22,
422,2010,34,22,10,16,34,18,,,16,
423,2010,34,22,10,16,34,18,,,16,
424,2010,34,22,10,16,31,9,,40,15,
425,2010,34,22,10,16,31,9,,,17,
426,2010,34,22,10,16,31,9,37,37,20,
427,2010,34,22,10,16,31,9,,,21,
428,2010,34,22,10,16,31,9,,,18,
429,2010,34,22,10,16,31,9,26,37,20,
430,2010,34,22,10,16,31,9,,,22,
431,2010,34,22,10,16,31,9,,,16,
432,2010,34,22,10,16,31,9,,,16,
433,2010,34,22,10,16,23,16,,40,15,
434,2010,34,22,10,16,23,16,,,17,
435,2010,34,22,10,16,23,16,37,37,20,
436,2010,34,22,10,16,23,16,,,21,
437,2010,34,22,10,16,23,16,,,18,
438,2010,34,22,10,16,23,16,26,37,20,
439,2010,34,22,10,16,23,16,,,22,
440,2010,34,22,10,16,23,16,,,16,
441,2010,34,22,10,16,23,16,,,16,
442,2010,39,31,19,10,36,7,,40,15,
443,2010,39,31,19,10,36,7,,,17,
444,2010,39,31,19,10,36,7,37,37,20,
445,2010,39,31,19,10,36,7,,,21,
446,2010,39,31,19,10,36,7,,,18,
447,2010,39,31,19,10,36,7,26,37,20,
448,2010,39,31,19,10,36,7,,,22,
449,2010,39,31,19,10,36,7,,,16,
450,2010,39,31,19,10,36,7,,,16,
451,2010,39,31,19,10,27,13,,40,15,
452,2010,39,31,19,10,27,13,,,17,
453,2010,39,31,19,10,27,13,37,37,20,
454,2010,39,31,19,10,27,13,,,21,
455,2010,39,31,19,10,27,13,,,18,
456,2010,39,31,19,10,27,13,26,37,20,
457,2010,39,31,19,10,27,13,,,22,
458,2010,39,31,19,10,27,13,,,16,
459,2010,39,31,19,10,27,13,,,16,
460,2010,39,31,19,10,35,13,,40,15,
461,2010,39,31,19,10,35,13,,,17,
462,2010,39,31,19,10,35,13,37,37,20,
463,2010,39,31,19,10,35,13,,,21,
464,2010,39,31,19,10,35,13,,,18,
465,2010,39,31,19,10,35,13,26,37,20,
466,2010,39,31,19,10,35,13,,,22,
467,2010,39,31,19,10,35,13,,,16,
468,2010,39,31,19,10,35,13,,,16,
469,2010,39,31,19,10,31,18,,40,15,
470,2010,39,31,19,10,31,18,,,17,
471,2010,39,31,19,10,31,18,37,37,20,
472,2010,39,31,19,10,31,18,,,21,
473,2010,39,31,19,10,31,18,,,18,
474,2010,39,31,19,10,31,18,26,37,20,
475,2010,39,31,19,10,31,18,,,22,
476,2010,39,31,19,10,31,18,,,16,
477,2010,39,31,19,10,31,18,,,16,
478,2010,39,31,19,10,27,14,,40,15,
479,2010,39,31,19,10,27,14,,,17,
480,2010,39,31,19,10,27,14,37,37,20,
481,2010,39,31,19,10,27,14,,,21,
482,2010,39,31,19,10,27,14,,,18,
483,2010,39,31,19,10,27,14,26,37,20,
484,2010,39,31,19,10,27,14,,,22,
485,2010,39,31,19,10,27,14,,,16,
486,2010,39,31,19,10,27,14,,,16,
487,2010,39,31,19,10,32,13,,40,15,
488,2010,39,31,19,10,32,13,,,17,
489,2010,39,31,19,10,32,13,37,37,20,
490,2010,39,31,19,10,32,13,,,21,
491,2010,39,31,19,10,32,13,,,18,
492,2010,39,31,19,10,32,13,26,37,20,
493,2010,39,31,19,10,32,13,,,22,
494,2010,39,31,19,10,32,13,,,16,
495,2010,39,31,19,10,32,13,,,16,
496,2010,39,31,19,10,34,18,,40,15,
497,2010,39,31,19,10,34,18,,,17,
498,2010,39,31,19,10,34,18,37,37,20,
499,2010,39,31,19,10,34,18,,,21,
500,2010,39,31,19,10,34,18,,,18,
501,2010,39,31,19,10,34,18,26,37,20,
502,2010,39,31,19,10,34,18,,,22,
503,2010,39,31,19,10,34,18,,,16,
504,2010,39,31,19,10,34,18,,,16,
505,2010,39,31,19,10,31,9,,40,15,
506,2010,39,31,19,10,31,9,,,17,
507,2010,39,31,19,10,31,9,37,37,20,
508,2010,39,31,19,10,31,9,,,21,
509,2010,39,31,19,10,31,9,,,18,
510,2010,39,31,19,10,31,9,26,37,20,
511,2010,39,31,19,10,31,9,,,22,
512,2010,39,31,19,10,31,9,,,16,
513,2010,39,31,19,10,31,9,,,16,
514,2010,39,31,19,10,23,16,,40,15,
515,2010,39,31,19,10,23,16,,,17,
516,2010,39,31,19,10,23,16,37,37,20,
517,2010,39,31,19,10,23,16,,,21,
518,2010,39,31,19,10,23,16,,,18,
519,2010,39,31,19,10,23,16,26,37,20,
520,2010,39,31,19,10,23,16,,,22,
521,2010,39,31,19,10,23,16,,,16,
522,2010,39,31,19,10,23,16,,,16,
523,2010,36,30,28,11,36,7,,40,15,
524,2010,36,30,28,11,36,7,,,17,
525,2010,36,30,28,11,36,7,37,37,20,
526,2010,36,30,28,11,36,7,,,21,
527,2010,36,30,28,11,36,7,,,18,
528,2010,36,30,28,11,36,7,26,37,20,
529,2010,36,30,28,11,36,7,,,22,
530,2010,36,30,28,11,36,7,,,16,
531,2010,36,30,28,11,36,7,,,16,
532,2010,36,30,28,11,27,13,,40,15,
533,2010,36,30,28,11,27,13,,,17,
534,2010,36,30,28,11,27,13,37,37,20,
535,2010,36,30,28,11,27,13,,,21,
536,2010,36,30,28,11,27,13,,,18,
537,2010,36,30,28,11,27,13,26,37,20,
538,2010,36,30,28,11,27,13,,,22,
539,2010,36,30,28,11,27,13,,,16,
540,2010,36,30,28,11,27,13,,,16,
541,2010,36,30,28,11,35,13,,40,15,
542,2010,36,30,28,11,35,13,,,17,
543,2010,36,30,28,11,35,13,37,37,20,
544,2010,36,30,28,11,35,13,,,21,
545,2010,36,30,28,11,35,13,,,18,
546,2010,36,30,28,11,35,13,26,37,20,
547,2010,36,30,28,11,35,13,,,22,
548,2010,36,30,28,11,35,13,,,16,
549,2010,36,30,28,11,35,13,,,16,
550,2010,36,30,28,11,31,18,,40,15,
551,2010,36,30,28,11,31,18,,,17,
552,2010,36,30,28,11,31,18,37,37,20,
553,2010,36,30,28,11,31,18,,,21,
554,2010,36,30,28,11,31,18,,,18,
555,2010,36,30,28,11,31,18,26,37,20,
556,2010,36,30,28,11,31,18,,,22,
557,2010,36,30,28,11,31,18,,,16,
558,2010,36,30,28,11,31,18,,,16,
559,2010,36,30,28,11,27,14,,40,15,
560,2010,36,30,28,11,27,14,,,17,
561,2010,36,30,28,11,27,14,37,37,20,
562,2010,36,30,28,11,27,14,,,21,
563,2010,36,30,28,11,27,14,,,18,
564,2010,36,30,28,11,27,14,26,37,20,
565,2010,36,30,28,11,27,14,,,22,
566,2010,36,30,28,11,27,14,,,16,
567,2010,36,30,28,11,27,14,,,16,
568,2010,36,30,28,11,32,13,,40,15,
569,2010,36,30,28,11,32,13,,,17,
570,2010,36,30,28,11,32,13,37,37,20,
571,2010,36,30,28,11,32,13,,,21,
572,2010,36,30,28,11,32,13,,,18,
573,2010,36,30,28,11,32,13,26,37,20,
574,2010,36,30,28,11,32,13,,,22,
575,2010,36,30,28,11,32,13,,,16,
576,2010,36,30,28,11,32,13,,,16,
577,2010,36,30,28,11,34,18,,40,15,
578,2010,36,30,28,11,34,18,,,17,
579,2010,36,30,28,11,34,18,37,37,20,
580,2010,36,30,28,11,34,18,,,21,
581,2010,36,30,28,11,34,18,,,18,
582,2010,36,30,28,11,34,18,26,37,20,
583,2010,36,30,28,11,34,18,,,22,
584,2010,36,30,28,11,34,18,,,16,
585,2010,36,30,28,11,34,18,,,16,
586,2010,36,30,28,11,31,9,,40,15,
587,2010,36,30,28,11,31,9,,,17,
588,2010,36,30,28,11,31,9,37,37,20,
589,2010,36,30,28,11,31,9,,,21,
590,2010,36,30,28,11,31,9,,,18,
591,2010,36,30,28,11,31,9,26,37,20,
592,2010,36,30,28,11,31,9,,,22,
593,2010,36,30,28,11,31,9,,,16,
594,2010,36,30,28,11,31,9,,,16,
595,2010,36,30,28,11,23,16,,40,15,
596,2010,36,30,28,11,23,16,,,17,
597,2010,36,30,28,11,23,16,37,37,20,
598,2010,36,30,28,11,23,16,,,21,
599,2010,36,30,28,11,23,16,,,18,
600,2010,36,30,28,11,23,16,26,37,20,
601,2010,36,30,28,11,23,16,,,22,
602,2010,36,30,28,11,23,16,,,16,
603,2010,36,30,28,11,23,16,,,16,
604,2010,37,21,23,7,36,7,,40,15,
605,2010,37,21,23,7,36,7,,,17,
